,Sent,Received 1 Low,Received 1 High,Received 2 Low,Received 2 High,Received 3 Low,Received 3 High,Received 4 Low,Received 4 High,Received 5 Low,Received 5 High
209,(1.1504474832710556+1.1504474832710556j),(0.7847546855855366+1.4661486926493923j),(0.7752960214559362+1.435464383531114j),(0.5612840956129524+1.5096095658812207j),(0.5454277708094974+1.5083919939708763j),(0.026525887108740626+1.6190306079976098j),(-0.01862109282618552+1.609460057944786j),(-0.5587956792275777+1.5154240847830442j),(-0.5934532548066939+1.5245834355072367j),(-0.8282271134502688+1.454704315618759j),(-0.8095528592832959+1.4116404800802684j)
210,(0.6902684899626333+0.2300894966542111j),(0.6556298674545483+0.4166958196616881j),(0.6050082690359246+0.4148307229212715j),(0.5000734346382505+0.5337871786414894j),(0.5098170736097273+0.46476833334950496j),(0.326889008902046+0.6515166236912744j),(0.3306825455850817+0.6462594877763401j),(0.059207407186714134+0.7784787533770362j),(0.07551690220334416+0.7401404979762781j),(-0.08013719128705984+0.6537479403908836j),(-0.04294428754367089+0.7390065540200129j)
211,(-0.9970544855015815+0.07669649888473704j),(-0.9609773512892431-0.14482408792905802j),(-0.9614393878536058-0.18689730220919284j),(-0.9083101050396102-0.3618075386942799j),(-0.9283350907633656-0.3605826892503692j),(-0.7786745816406838-0.6876355098330867j),(-0.776560313917311-0.664294621654293j),(-0.4658537605451505-0.875847880049348j),(-0.48137778507653917-0.8881470316109291j),(-0.33127797153719535-0.9682213654537044j),(-0.33507339491598803-0.9297296113873622j)
212,(-0.07669649888473704-0.8436614877321074j),(0.1816118605695541-0.8652786067515439j),(0.12591759865210317-0.8421911649535382j),(0.2762018150081377-0.8030271889763997j),(0.2794689925674197-0.8084211657602609j),(0.5571722610732197-0.6438317132022536j),(0.5238711150719196-0.6444895622196125j),(0.7345857620713144-0.367634868655424j),(0.7312774689768409-0.4420182609899838j),(0.7752169178931273-0.2899839711680659j),(0.817133436692008-0.2636801756583682j)
213,(-0.6902684899626333+0.2300894966542111j),(-0.7459654034021813+0.028494121715753273j),(-0.7575146198989803+0.037253864687977645j),(-0.7041333119275945-0.12972520553025535j),(-0.7085161876329473-0.10355257737877686j),(-0.6456456392377643-0.3255451026005049j),(-0.6797395880530617-0.3112948906249231j),(-0.5294941435586781-0.5291126710133112j),(-0.4693732458275867-0.5238758657562903j),(-0.3934918277947159-0.5665710619616506j),(-0.41797135335106744-0.6125242092200217j)
214,(-0.5368754921931592-0.2300894966542111j),(-0.48435216156362326-0.3432717538457483j),(-0.44957484811564125-0.3808581142268111j),(-0.38638671710881983-0.47827602981415884j),(-0.39346616487236996-0.45605519460455307j),(-0.20520404894411026-0.533991387425969j),(-0.2084920827055414-0.5804015655957449j),(0.012015570902463961-0.5697085189925851j),(0.002701167552493-0.5416379837218973j),(0.05208512879422696-0.5794102992349125j),(0.08131703247821918-0.5568331977713297j)
215,(-0.6902684899626333-0.6902684899626333j),(-0.4806399288004875-0.8702022743268898j),(-0.4497789566056797-0.8542960078025184j),(-0.38462784536678984-0.9214078238833807j),(-0.34009640966462806-0.9028828605376383j),(0.011864371465103706-0.962701670725807j),(0.0077895304560823275-0.9898681899543776j),(0.31462159960364294-0.912153800810685j),(0.33182376333854813-0.9378041621458715j),(0.4807864769607806-0.8442682145320557j),(0.47453544275442666-0.8551450888608755j)
216,(0.6902684899626333+0.3834824944236852j),(0.5500085508617678+0.4984183913401081j),(0.5785257661884106+0.5393655203999516j),(0.49428554446077366+0.6087414874867351j),(0.45426483473532264+0.6632495497608745j),(0.2260225112065511+0.7764137774846529j),(0.2206900569650724+0.7516105928666915j),(-0.07098339044224806+0.7856215479185973j),(-0.065404100803262+0.788652857119928j),(-0.21564969601594663+0.8223223411924294j),(-0.1942199053321713+0.7508889662209361j)
217,(-0.9970544855015815-0.6902684899626333j),(-0.7486042458312292-0.9889846334414513j),(-0.7568349598327759-0.9268997626187411j),(-0.6075852917933141-1.0206284162008716j),(-0.616962009869478-1.0488593269415456j),(-0.20737213215492423-1.1698825045999057j),(-0.19013333269706756-1.2093953463501466j),(0.217809954081277-1.1503944535180788j),(0.2067568433110097-1.157529860805193j),(0.38797745383538423-1.1316844836332023j),(0.37211975250113344-1.1242897522809367j)
218,(0.9970544855015815+0.07669649888473704j),(0.9326423881806137+0.3214391806154597j),(0.90081864566398+0.3104573817533588j),(0.9204103550499142+0.5045042257040945j),(0.8677968790716716+0.48992839750835016j),(0.6723169388404707+0.7905262018923871j),(0.6650279953561233+0.7492821311101011j),(0.29624187757862186+0.9379956470577072j),(0.3385487426401717+0.9231363424930631j),(0.22175750184265505+0.9656575928132971j),(0.19660665178961972+0.9914351429951564j)
219,(-0.6902684899626333-0.3834824944236852j),(-0.5633810006159806-0.5655817580068039j),(-0.5685407336593566-0.5715893085802423j),(-0.4406216771450635-0.644130098412379j),(-0.47468594136462294-0.6472688990377473j),(-0.16329553489718907-0.7562385604588747j),(-0.1969069724569438-0.7525431999835751j),(0.021033328270198395-0.845688015425956j),(0.06118205403157672-0.7875023338398026j),(0.26120609879026957-0.7252860219746033j),(0.19109431583863493-0.7576132996370902j)
220,(1.1504474832710556+0.3834824944236852j),(1.0351369870098885+0.678295616162788j),(1.0076383400190836+0.6891626029267557j),(0.9372230969923813+0.8744122561237082j),(0.8764859958435595+0.836257783450419j),(0.5848035500876447+1.0580695637348847j),(0.5509111309632897+1.0871558040301854j),(0.1006376190757875+1.1956998213464607j),(0.12968801696598165+1.1802740884311609j),(-0.09398052201103707+1.1971734295582444j),(-0.04883939103153233+1.2330941136123559j)
221,(0.6902684899626333-0.2300894966542111j),(0.7730232310729045+0.003031949909882224j),(0.7258937561089028-0.01812335403178089j),(0.7459659614687266+0.09292683259264625j),(0.7291258963375455+0.085607400320057j),(0.6869501050351173+0.2616746492715254j),(0.659590924614496+0.29781418345714045j),(0.45227356183647527+0.535810732213749j),(0.5327088876006549+0.5271508932882322j),(0.41261123341490774+0.6438153251080087j),(0.41095078945697977+0.5872491029490499j)
222,(0.07669649888473704-0.07669649888473704j),(0.14751451766479629-0.024939339395225277j),(0.08188513970224308-0.058396155705967234j),(0.15115665834981365-0.008325907971760728j),(0.07721269860190123-0.02351887046241386j),(0.05358126492932454-0.007560241465702358j),(0.1221265597290252+0.009844006301751317j),(0.08041936220126304+0.035892787785765164j),(0.10197796204162791+0.03634232853037615j),(0.07801594098652656+0.05148899207965986j),(0.08972443517336315+0.08832552256570791j)
223,(-0.9970544855015815-0.6902684899626333j),(-0.7818260981891066-0.9175155166257815j),(-0.7787939677343532-0.9689336239786935j),(-0.6501087551452378-1.0258074795228833j),(-0.6264687933619686-1.0521851672812512j),(-0.20565855772067704-1.1595953387610711j),(-0.2111157834436955-1.201940424245916j),(0.20441388909697564-1.1862514085715292j),(0.23684575064528612-1.1949072313803495j),(0.3584197406112272-1.126065182509481j),(0.42864237695661295-1.110513304907863j)
224,(0.3834824944236852+0.07669649888473704j),(0.34125099616693766+0.1632874652375789j),(0.3507073248082252+0.1765084390726049j),(0.31149314034402326+0.24902164132427052j),(0.30760084254618314+0.21436431162930536j),(0.22601356252843743+0.31952768588651115j),(0.20076712489225845+0.3125364664727869j),(0.12389895567821153+0.35897139864613264j),(0.0821143511623729+0.3846604354551378j),(0.06037074912109083+0.42839761291568085j),(0.044656697230618235+0.40131381036468877j)
225,(1.1504474832710556+0.8436614877321074j),(0.9039268067149313+1.1519406401090637j),(0.8623187911344842+1.0760584885490838j),(0.6836320398408584+1.246480627226653j),(0.6661454533124498+1.2319296226317054j),(0.22121282154643238+1.4346747377058966j),(0.2035589850089756+1.4014388482640365j),(-0.285729553714659+1.3792866634143361j),(-0.29239897120694885+1.3703167365831381j),(-0.6054647459361544+1.3381456301242787j),(-0.5502112570733949+1.3157545854833506j)
226,(-0.5368754921931592+0.5368754921931592j),(-0.6689953970950141+0.41872471266680106j),(-0.6527764435200024+0.3542584728950511j),(-0.6942266737581227+0.26411051987574746j),(-0.7124322001911773+0.2677394130398491j),(-0.72046519390211+0.0004968502114858347j),(-0.7504540520457587+0.0026363055217710147j),(-0.7100182925577859-0.3178763161619221j),(-0.7058248484148973-0.25987378923120596j),(-0.6129099384366723-0.3921416940339585j),(-0.6681259182510214-0.389008126379399j)
227,(-0.5368754921931592-0.2300894966542111j),(-0.43481542385310407-0.3739710733383852j),(-0.45246282005311844-0.3649429713318574j),(-0.39621109521844927-0.4494282958056352j),(-0.37508871585149534-0.4120660054667083j),(-0.21715567920226322-0.5181763326121565j),(-0.24852055711888812-0.5370711878082812j),(-0.032204760227375055-0.5656023411893706j),(-0.014700045601895684-0.5764332610166235j),(0.11842606793310403-0.5750530080787007j),(0.09575512064400744-0.5797761613598964j)
228,(0.5368754921931592+0.2300894966542111j),(0.45629052621711086+0.3942177681814225j),(0.43298063328251846+0.38431629930055894j),(0.38565374042996314+0.41811164704221543j),(0.38824688472931046+0.42769777009421756j),(0.18611640887076547+0.5326010597792291j),(0.2208904407068405+0.5484572925777805j),(0.01691649736743833+0.5295490371266387j),(0.009068930021998545+0.5995327955953031j),(-0.04356706001274577+0.5915622628250008j),(-0.08161548657709107+0.5760360570028921j)
229,(-0.6902684899626333+1.1504474832710556j),(-0.9892409566177844+0.9005013788968284j),(-0.9528803272723891+0.9116674324939062j),(-1.165829599910295+0.7114172689836621j),(-1.158094534997704+0.7589707769046677j),(-1.3297171158186005+0.29950597185536454j),(-1.310387835020542+0.3520704005397231j),(-1.334815941718926-0.1409584735700371j),(-1.3178057792175903-0.14620346586003136j),(-1.2510888391269523-0.36107753787188085j),(-1.2875367826031712-0.38205656688333306j)
230,(-0.07669649888473704-0.3834824944236852j),(0.06701469000005329-0.36898648998947503j),(0.027943932783547242-0.3952479363491128j),(0.08900701134319053-0.35885122492066734j),(0.11658149512124258-0.39065360238872904j),(0.21122776895878534-0.3531379600911473j),(0.22649956148498956-0.325152402943942j),(0.275282851264192-0.1812644912736798j),(0.3197504902884357-0.23468195763713987j),(0.31223541006099703-0.15306161935568474j),(0.36065360698288323-0.16311886408432502j)
231,(-0.07669649888473704-0.3834824944236852j),(0.05621384294255857-0.38700164541001697j),(0.03336348050972915-0.39170028868655377j),(0.08297797416142813-0.39480840962055963j),(0.1018283174412598-0.38639224800551536j),(0.2257049049609716-0.2838670210650789j),(0.2436030805416273-0.3462877976716068j),(0.27883062021291205-0.22023460588689386j),(0.32665163644996104-0.20615508817160993j),(0.37331585298182063-0.14895915392136072j),(0.32880754356544745-0.16780355583804646j)
232,(0.3834824944236852-0.6902684899626333j),(0.589875451446852-0.5749501825099771j),(0.5739505905387247-0.5959608044702133j),(0.6230791766073996-0.4806327832248908j),(0.6537809439959982-0.49671385503943705j),(0.8131195766708674-0.22250521255375744j),(0.7574986192473374-0.21738252217978735j),(0.7832805104105359+0.07070264673003512j),(0.7948202483573265+0.06850659563978335j),(0.7654255492810159+0.15569037259823082j),(0.7730346360578898+0.20086203893992485j)
233,(0.07669649888473704-0.07669649888473704j),(0.14253452771691646-0.006353013189218541j),(0.09970575628624787+0.0004919537531576784j),(0.0771788343925187-0.02460992686170388j),(0.10107693046453102-0.04204477256629787j),(0.16075681820391632+0.008105382190257469j),(0.1308251216078421-0.015955897735766857j),(0.09107891948013688+0.04692549842244273j),(0.10307105273720116+0.05190545680910428j),(0.12610974251593193+0.0505544484929844j),(0.07931174383294873+0.062011545884767594j)
234,(0.3834824944236852+0.9970544855015815j),(0.07166241812942498+1.0826057459028822j),(0.08608773605777878+1.0653428923875543j),(-0.05137958827569911+1.0523656605481073j),(-0.05528496158725632+1.0502471984025894j),(-0.4970734082914319+0.9880453117959367j),(-0.4293099383087042+0.9829642242446918j),(-0.7022317679862979+0.7760077404697001j),(-0.730972178604173+0.7680208490861342j),(-0.8572414087461512+0.6251158576740212j),(-0.8689525687208507+0.632429191767348j)
235,(-1.1504474832710556+1.1504474832710556j),(-1.3705144021075881+0.776930793706843j),(-1.4386607688254587+0.8191263448269376j),(-1.5144020705380523+0.5253863510525392j),(-1.5037411517660122+0.5431337860370814j),(-1.6110384132907862+0.008369419658540421j),(-1.6259482162472594+0.011054016408525935j),(-1.5374841083197313-0.5804593400692579j),(-1.5327880117478647-0.5510695184910284j),(-1.3519955846494176-0.8103424974843468j),(-1.4207928390562095-0.7863289570643925j)
236,(-0.5368754921931592-0.07669649888473704j),(-0.5343691357977084-0.15602234140914228j),(-0.5108551062939548-0.21702437572016034j),(-0.5103691697703701-0.2987029911152502j),(-0.48630703130182573-0.29204708825211834j),(-0.368504884264617-0.47615378870852243j),(-0.3158658763364787-0.44507895253540597j),(-0.19438828116082862-0.5136342251162487j),(-0.14438121848365795-0.5305208789274496j),(-0.02732607911281263-0.5611546856193363j),(-0.06997167557959054-0.5415996201330807j)
237,(0.9970544855015815-1.1504474832710556j),(1.28461903392952-0.8540707285499277j),(1.2967352406493402-0.8389062733575271j),(1.432080522972576-0.5959708425807679j),(1.3835544978375403-0.6273945222465324j),(1.502013763933156-0.08016666584710831j),(1.5193348017733028-0.1256035366921024j),(1.4394655085483206+0.4174784306794054j),(1.4549814509499952+0.4320266904520597j),(1.3740141672930895+0.6596028287007845j),(1.3730180322183236+0.6815905472612227j)
238,(0.6902684899626333+0.3834824944236852j),(0.5501659963917428+0.5402488992158611j),(0.5651198372973391+0.549714788041143j),(0.4667712276984365+0.6577793967655016j),(0.4619647099655102+0.6521104586797004j),(0.2175724502940121+0.755691883601486j),(0.23130014645128885+0.7586115588343668j),(-0.08864244380653122+0.8318655276153928j),(-0.06667119327499808+0.8151512568087124j),(-0.24295762082679667+0.7809821205508242j),(-0.20535558539203727+0.751487780986798j)
239,(0.8436614877321074+0.2300894966542111j),(0.7171814242164269+0.45113796365114367j),(0.7399048500218964+0.4543549328460343j),(0.6585569845355983+0.5957969422992656j),(0.6606245391992185+0.5750238760100728j),(0.41561781874982573+0.7644715248884744j),(0.4001658015527698+0.7596656337071268j),(0.16635886035172076+0.9016298490558112j),(0.151498325200243+0.862989985831464j),(0.00944458418743874+0.8790579089618634j),(-0.008935656603861178+0.8648642297446978j)
240,(0.3834824944236852+0.8436614877321074j),(0.19592900360144844+0.9134055517622589j),(0.14648021323857727+0.9329729671281367j),(-0.011368503433675937+0.9440533721469817j),(-0.023531337819199798+0.9260308152912876j),(-0.3157415367270552+0.8877088566493067j),(-0.31307305515191+0.8689467169279023j),(-0.6109948660282739+0.6668848186263457j),(-0.6141564182245447+0.6902638369948645j),(-0.7241431145995854+0.594314024352912j),(-0.7128931960061248+0.5807517371420121j)
241,(-0.07669649888473704-0.8436614877321074j),(0.11088526361763956-0.8336899824024273j),(0.15584319944883634-0.8309879530801833j),(0.29337988467596343-0.7669628836840752j),(0.299235044915229-0.8142985495625537j),(0.5687614217818848-0.669607961309617j),(0.5440218467962213-0.659287196888093j),(0.7466991515783766-0.39970688445175084j),(0.7469380233735866-0.43715169861834563j),(0.7906546513543236-0.30506662854950184j),(0.7925827356786872-0.3002145239899042j)
242,(-0.3834824944236852+1.1504474832710556j),(-0.6519351273887367+0.9901084195912764j),(-0.701074006281479+1.0324301030727159j),(-0.8131548747477714+0.9122728617510969j),(-0.8322804180579393+0.8688209350952468j),(-1.0904270976287274+0.5526553295826909j),(-1.1011041178908143+0.5344062372275362j),(-1.1662835342530762+0.1399075544372467j),(-1.2304853350950435+0.14050061156613963j),(-1.1987529040775462-0.026434426217494984j),(-1.2205004043457066-0.06461117172823912j)
243,(-1.1504474832710556-0.3834824944236852j),(-1.0036626380284426-0.6430687397805247j),(-1.0028097498595556-0.6570583494454048j),(-0.8729552169740543-0.8497267755083359j),(-0.9104604165304416-0.8354614811823731j),(-0.5751806818639635-1.0740086227721684j),(-0.5301530195252213-1.0811042571744731j),(-0.13836006555520702-1.204892375750996j),(-0.1326629092744597-1.2129334346335188j),(0.05140547396002046-1.229544885556713j),(0.06045456006859444-1.2052120795799515j)
244,(0.8436614877321074+0.07669649888473704j),(0.7749534563131071+0.2741027016760372j),(0.7740131129104086+0.29243315434841116j),(0.7439204513843897+0.3764447231231096j),(0.7488774110748915+0.4389128753536003j),(0.5024530908657561+0.6806620266657641j),(0.5294023777503507+0.6702272025745123j),(0.31676495189829784+0.7753037489937997j),(0.2977343127184546+0.8246838805913488j),(0.1602064934606263+0.8193998719341209j),(0.1512814883952839+0.849385002198686j)
245,(0.5368754921931592+0.2300894966542111j),(0.42330304166482713+0.3837858392770767j),(0.4867070043421125+0.3580036433779359j),(0.43162207347671655+0.383233117485258j),(0.40799987108302505+0.427580165367982j),(0.19435007423473916+0.5796004351167459j),(0.2530484145166923+0.5482448232139345j),(-0.014932603221434169+0.5908528538275086j),(0.04410219998879056+0.5632751921325587j),(-0.10208931178698787+0.5584783776937792j),(-0.10065628470240112+0.5856749875470759j)
246,(1.1504474832710556-0.2300894966542111j),(1.2131165488971312+0.09923209684022284j),(1.1520849928509382+0.08385868079876055j),(1.1025928998198335+0.28919977027212024j),(1.1341661116875095+0.249425269463331j),(0.9717355707496298+0.6425826212310167j),(0.9659488669080062+0.6529918465722268j),(0.6897290452542898+0.9618709494032388j),(0.6939920964437404+0.9487006284525532j),(0.4943298561116429+1.0614461719722508j),(0.5136533512491468+1.0370906359904513j)
247,(0.2300894966542111-0.3834824944236852j),(0.33272405753971823-0.3026699277877543j),(0.3299759359988076-0.3250619730612833j),(0.36647535428981776-0.26017151172221525j),(0.40113587120788924-0.2158743735260033j),(0.4461114911444866-0.08774729770896841j),(0.426752693212402-0.09377238432766546j),(0.4612355989886739+0.12418809721915762j),(0.43843056876480596+0.043851879713610965j),(0.4830276147961831+0.16403043869741737j),(0.4300098170742384+0.12850898831997695j)
248,(-0.6902684899626333+1.1504474832710556j),(-0.9487165317342849+0.9161112784481185j),(-0.9853486111957791+0.8996978611226776j),(-1.139837952973342+0.6906740860674875j),(-1.1291537590877383+0.7674302166590808j),(-1.2574617365219423+0.35896855918913484j),(-1.3181073422781808+0.3160310170451568j),(-1.3075891334550356-0.12376415607827686j),(-1.3170112914690657-0.16645341522205448j),(-1.2904562120957221-0.36607694082462683j),(-1.2962601902358812-0.36813061105263906j)
249,(0.07669649888473704+1.1504474832710556j),(-0.29297144884523535+1.140021971514868j),(-0.21468381010143375+1.1234725243379449j),(-0.4795479298506625+1.0719680202672357j),(-0.42447758752913245+1.0767169307922602j),(-0.7505558971056757+0.8792075633262744j),(-0.7412818646423593+0.8531467587359151j),(-1.0128033712411397+0.5793487016226461j),(-1.0318092125115788+0.5644935007307362j),(-1.0794799862287143+0.379449727895636j),(-1.0708680444288459+0.37474835408245055j)
250,(-0.3834824944236852+0.3834824944236852j),(-0.4769550930181489+0.27857477562209876j),(-0.4723652648339886+0.26465572075079385j),(-0.5477522878643154+0.16931617144504996j),(-0.500621190613994+0.13884799508935192j),(-0.5598200415450654-0.006372649283900604j),(-0.5425741280257823+0.02760637391987636j),(-0.49523131985378993-0.1656575476486198j),(-0.5236219530226067-0.23027727777081722j),(-0.46679050010882145-0.3034207012993558j),(-0.4712637685129871-0.2653212745750466j)
251,(-0.3834824944236852+0.3834824944236852j),(-0.44564867271897984+0.2089178875890937j),(-0.493626233283271+0.25103320902317466j),(-0.48795920521614644+0.2023469122553273j),(-0.4895320802465714+0.22187425940872266j),(-0.5247274273696388+0.01312322577156243j),(-0.5527816268047556+0.03081895890243734j),(-0.5265486583439759-0.10800579827340479j),(-0.5310404570690366-0.2175317365805418j),(-0.47120200530760176-0.23022837303666804j),(-0.47784016607381735-0.26857508510536265j)
252,(-0.6902684899626333+0.8436614877321074j),(-0.9263129754212164+0.6560857802617526j),(-0.9072045037860212+0.6207351509811471j),(-0.9698913310112811+0.4287734571444619j),(-0.9912566321851137+0.48246995747756377j),(-1.1032084489050467+0.1426806583144426j),(-1.0759455447538948+0.0900406809720857j),(-1.0163106256700762-0.2831247176354203j),(-1.0558812330772658-0.26166591528569294j),(-0.9858143550950603-0.42273945718886075j),(-0.9752448493540959-0.48221404030156556j)
253,(0.2300894966542111+0.6902684899626333j),(0.04032535859432029+0.7506880791390472j),(0.01990803312739573+0.7119875707712244j),(-0.11440679660892486+0.6985623662620819j),(-0.07990293130070263+0.7099087124402526j),(-0.358822335030646+0.6555109575672932j),(-0.31811100920818514+0.6733733277918226j),(-0.5162138380028475+0.450159245253484j),(-0.515759349339361+0.47643518950055425j),(-0.6922054442692374+0.38782769706902914j),(-0.607005659720757+0.40282259255696506j)
254,(-0.9970544855015815+0.5368754921931592j),(-1.1217494952824758+0.2300717831870573j),(-1.1014537198994112+0.2811751999101639j),(-1.1484455025892606+0.03287296397173811j),(-1.1379956765508354+0.043121310558258734j),(-1.1099701487723859-0.3374205977566348j),(-1.091744663515324-0.3252916234344711j),(-0.9262562762563519-0.7452540258526436j),(-0.9123025236597341-0.6869612270207944j),(-0.7342947573593548-0.8671783649172738j),(-0.762163949049626-0.8239708517933256j)
255,(0.8436614877321074-0.3834824944236852j),(0.9105546081184643-0.18550487085501866j),(0.911183559444368-0.14298249026191998j),(0.9525660671279521+0.0017185799944464536j),(0.915885083989003-0.010811604477100126j),(0.8784638552834065+0.31105098389137686j),(0.9030575026107819+0.32926883449843786j),(0.6712134530078244+0.5802552322589695j),(0.7034057805279675+0.6074343229808884j),(0.5866765223012392+0.7544676949081841j),(0.5925399533116915+0.7286407559112602j)
256,(-0.2300894966542111+0.8436614877321074j),(-0.474179375118789+0.7794431612935642j),(-0.45392415236357575+0.747032096326442j),(-0.626923336871961+0.6930303929348605j),(-0.5555112442252257+0.6537581334028995j),(-0.7651435472800165+0.43928620563564025j),(-0.7379620545956481+0.4253885411470022j),(-0.8523375974580121+0.16383032741898465j),(-0.856884603240533+0.14881118921388164j),(-0.8846042570135524-0.05319657507152663j),(-0.876797235844999-0.01772509221549701j)
257,(1.1504474832710556-0.3834824944236852j),(1.252192952533498-0.0346678934290639j),(1.1946205372935172-0.04808073063629488j),(1.2073442635825644+0.13888059855213722j),(1.2006581309817816+0.1638723797699807j),(1.1167572698487815+0.5657510596616206j),(1.1004933247620776+0.5073971707108654j),(0.8131596962478183+0.8693921508576056j),(0.8497545159418316+0.8690773254090832j),(0.6612552827560627+1.0150450185204531j),(0.6582324182809813+1.0368361547684768j)
258,(-0.07669649888473704+0.2300894966542111j),(-0.15557795972599556+0.21742751651578587j),(-0.14083139062807803+0.18837972351569562j),(-0.1679052868858698+0.20391647598734308j),(-0.15764684495604792+0.16644996914487925j),(-0.26142550509071716+0.11169036837809819j),(-0.20966775845441846+0.11307211703561697j),(-0.19579158634554067+0.025811390252013795j),(-0.2364957946303345+0.016687192211537923j),(-0.23310389832027956-0.024008865544689277j),(-0.2455528556376604-0.023806320666349932j)
259,(0.9970544855015815+0.9970544855015815j),(0.6794003723262758+1.2483694885090009j),(0.6961992354826815+1.2344306376938923j),(0.4672488363362419+1.3263471007203826j),(0.449913943832563+1.3166761066174852j),(0.0307758936952531+1.409658663576815j),(-0.007394689886157686+1.409599191313694j),(-0.4992559322977883+1.3736905319909922j),(-0.5077239344697482+1.3166294855790956j),(-0.7428672726234488+1.2161463364214564j),(-0.7136221914406843+1.2359794026694986j)
260,(0.9970544855015815-0.07669649888473704j),(0.9932750073687983+0.2033039616467666j),(0.9757931487551534+0.17991782758310584j),(0.9123309547343283+0.36943915776171543j),(0.9279343517047364+0.38802423659029667j),(0.7534742597357821+0.6639652654754437j),(0.7649108408479334+0.6620910361498019j),(0.501807054580706+0.8948626561686375j),(0.5192994709472663+0.8788710673053036j),(0.30800977842847066+0.927789868175486j),(0.3448210493613708+0.9375235823172832j)
261,(-0.07669649888473704+0.6902684899626333j),(-0.24013724351233434+0.6667648102819046j),(-0.27249816764835666+0.6518093653141825j),(-0.3575007363399042+0.6229919262688594j),(-0.3384721563717149+0.5960135020380825j),(-0.5264713582074761+0.5074740401780538j),(-0.5409445103345699+0.4535137257309222j),(-0.6487217142169591+0.22710444691011458j),(-0.6435691571256248+0.22134462942498662j),(-0.6854612657582946+0.09571648421791348j),(-0.6989825811221257+0.09914456676928889j)
262,(-0.8436614877321074-0.6902684899626333j),(-0.6135054598955605-0.8928768071824149j),(-0.6177817143583385-0.8894539059091842j),(-0.45942934970621857-0.9739674632677607j),(-0.47958273682408553-0.9705281828621273j),(-0.13678746559548524-1.1194443201513324j),(-0.09262154214609375-1.0845333969052953j),(0.28722103904581453-1.0652606826086357j),(0.2778501313940405-1.060174546837861j),(0.49612906449912225-1.0141218430994712j),(0.44496674011441756-1.0103298697457612j)
263,(0.8436614877321074-0.9970544855015815j),(1.1031662591237856-0.7092005039776093j),(1.050447812230183-0.753955713728808j),(1.1568078357648355-0.553748540091678j),(1.170035821887177-0.5689773238081425j),(1.2743211094681997-0.1078994830543706j),(1.3042438731189239-0.149269625588009j),(1.2541180114662587+0.3592413211816157j),(1.2622108529752956+0.33255271127324765j),(1.2263756373421+0.5273807170815051j),(1.1684995651099013+0.5720026623998067j)
264,(-0.9970544855015815-0.8436614877321074j),(-0.7475610416901348-1.077816732552148j),(-0.7494838619647747-1.072888529322327j),(-0.5235171508329513-1.1441679753711576j),(-0.5604725545750024-1.1613045955840096j),(-0.14654008906471272-1.3300704779843087j),(-0.08455989621569866-1.3269239060430669j),(0.31711294037865795-1.2693909159273993j),(0.3695563408690148-1.2221444592860091j),(0.6183951862026168-1.161748604841315j),(0.5348031992517926-1.1858921185323852j)
265,(0.9970544855015815+0.3834824944236852j),(0.8888604044288205+0.6181769052413775j),(0.8596037644266634+0.6218426168842638j),(0.7707647597903133+0.7794191467005326j),(0.7369798797101187+0.7591710378290881j),(0.43754681027462305+0.9887100879902393j),(0.44266217564825194+0.9659916406869309j),(0.047357466200701914+1.0521360664925028j),(0.10119395991988836+1.048327699332442j),(-0.08437660826256735+1.0922328593308912j),(-0.10145058911176538+1.0624276781707718j)
266,(-0.8436614877321074+0.6902684899626333j),(-1.001189493701816+0.4287535178109795j),(-0.9996583890335708+0.43970360105134315j),(-1.025406597392824+0.24474334673404374j),(-1.0330703942839683+0.23383553551479724j),(-1.0443340713483427-0.05549342770867382j),(-1.0441624016474733-0.09516317713541615j),(-1.0138865981202605-0.4342628227845518j),(-0.9846097703770356-0.4847468035845261j),(-0.9052761812313779-0.6548096173942435j),(-0.8779280853464339-0.6142965911511737j)
267,(-0.5368754921931592-0.6902684899626333j),(-0.31759639091422714-0.8312193933523544j),(-0.32258070690696133-0.7904947079304091j),(-0.17503434442856997-0.8665715818402329j),(-0.19298530345805365-0.8689192550436401j),(0.12709105419588218-0.9185571315771096j),(0.10016333588018234-0.8654454995801193j),(0.4277239178026049-0.7995861066071027j),(0.42351540050532965-0.7843230014620959j),(0.5650407684595038-0.7042523616188893j),(0.5141998097077152-0.6793460754348789j)
268,(-0.8436614877321074-0.6902684899626333j),(-0.6157183733022112-0.8806035017983392j),(-0.6236871267866303-0.8798517024693271j),(-0.44005422736506544-0.914796865089306j),(-0.4863219088562813-1.0150883969930484j),(-0.02505931480414683-1.1187981567518477j),(-0.09451466270305234-1.1081096249403584j),(0.22467465134055503-1.0279879462543922j),(0.2807240926314275-1.0787538051423522j),(0.41952582711989594-0.9806026635135331j),(0.44011269819894755-0.9960713606467129j)
269,(0.3834824944236852-0.07669649888473704j),(0.4593636606757036+0.05357111718607523j),(0.3940178277035219-0.004612080546462886j),(0.356474201329332+0.1573312275321198j),(0.385781685145131+0.07111709012297565j),(0.2842317777691222+0.22822848859622805j),(0.28410061323059504+0.22847569787845384j),(0.23477193030696322+0.3362668268731224j),(0.2597829915042763+0.2924962849799252j),(0.15529559651309066+0.3054851377189576j),(0.1943726824838569+0.35195574073349534j)
